unique_id,second_unique_id,score
-6206280036481643869,4285431399989245073,-493.947
-6206280036481643869,4866041672870413027,-355.342
-6206280036481643869,-14738859745464792,-505.545
-6206280036481643869,-9020299283665944738,-478.898
-6206280036481643869,7823614672267247612,-345.42
-6206280036481643869,-213785110841277033,-444.733
-9001718291186356822,4770398013392084470,-448.733
-9001718291186356822,-1103941004466551643,-181.35
-9001718291186356822,7301044111390827316,-447.741
-9001718291186356822,-3474147240176822363,-434.319
-9001718291186356822,-6313721469389627735,-286.928
-9001718291186356822,2921573752542374381,-447.882
-9001718291186356822,-934303857119801307,-386.988
-9001718291186356822,8147706269783926128,-405.899
-9001718291186356822,8834969783108428620,-286.694
-9001718291186356822,-6478237343193102295,-404.603
-9001718291186356822,4807309339255709840,-199.922
-9001718291186356822,3342651214084702024,-430.469
-9001718291186356822,-3634043162377062123,-406.726
-9001718291186356822,-6028561486382518432,-420.615
-9001718291186356822,1173760363995119909,-436.182
-9001718291186356822,5987428991231097357,-446.861
-9001718291186356822,-3991007531881892754,-219.232
-9001718291186356822,699231180272282110,-372.223
-9001718291186356822,-7798257147912034918,-419.288
-9001718291186356822,-4063037262079803772,-285.638
-9001718291186356822,5087453961413551137,-425.259
-9001718291186356822,7548414178576466944,-430.212
-9001718291186356822,5066106398485395533,-281.934
-9001718291186356822,-7231125957256959386,-397.145
-9001718291186356822,-6785318672435007247,-451.712
-9001718291186356822,8098125751271273458,-441.045
-9001718291186356822,-6170207641721615624,-255.754
-9001718291186356822,-3299239993491156909,-429.862
-9001718291186356822,3020177226210406153,-414.016
-9001718291186356822,6559849131423367148,-415.318
-9001718291186356822,-6138895173485037185,-165.418
-9001718291186356822,-3437542729890120064,-446.869
-9001718291186356822,-658078957913864792,-425.703
-9001718291186356822,-8107202198149034496,-295.524
-9001718291186356822,-2708280104215305734,-188.268
-9001718291186356822,-6381135896718724095,-441.076
-9001718291186356822,7260615920859775557,-449.139
-9001718291186356822,-4635034142724780603,-416.567
-9001718291186356822,8061674923517213296,-431.965
-9001718291186356822,-6084281092104908607,-437.773
-9001718291186356822,-8501023744514898123,-285.638
-9001718291186356822,1533637568210783802,-405.274
-9001718291186356822,-2663880716506744888,-398.15
-9001718291186356822,3893469965217752281,-436.373
-9001718291186356822,-6156303979434295083,-390.812
-9001718291186356822,-6944130675537547589,-193.288
-9001718291186356822,-660397594252164806,-285.873
-9001718291186356822,5745334412515153620,-226.568
-9001718291186356822,-686191159622241480,-175.36
-9001718291186356822,-1491399928372265317,-435.264
-9001718291186356822,-3232531456911750814,-225.634
-9001718291186356822,-6778428729696682130,-285.638
-9001718291186356822,1895204085760204442,-227.861
-9001718291186356822,4209377981302608759,-215.373
-9001718291186356822,4662051948016029452,-178.071
-9001718291186356822,-873221036309224253,-397.145
-9001718291186356822,8659822589160176673,-434.508
-9001718291186356822,-4121073669895234471,-445.81
-9001718291186356822,5616078295027358551,-425.017
-9001718291186356822,2387347694963411672,-416.679
-9001718291186356822,562206148682631912,-438.335
-9001718291186356822,7600716048248972826,-444.183
-9001718291186356822,-3988378635212457670,-438.43
-9001718291186356822,-1269931802774652026,-445.329
-9001718291186356822,8729198669139471579,-446.867
-9001718291186356822,-551634570514840180,-253.53
-9001718291186356822,-6899001202539983799,-456.656
-9001718291186356822,6701977404000280641,-436.357
-9001718291186356822,-1660016348269225692,-423.893
-9001718291186356822,-1416641310641414825,-415.629
-9001718291186356822,3917965840465455612,-218.977
-9001718291186356822,2207922032865882575,-434.939
-9001718291186356822,-8667086051145763462,-376.555
-9001718291186356822,-7952692742360355799,-363.246
-9001718291186356822,-2281669489761263655,-382.471
-9001718291186356822,5021864125432492011,-437.337
-9001718291186356822,75219830094639980,-433.79
-9001718291186356822,460496702627901797,-423.142
-9001718291186356822,4285431399989245073,-443.177
-9001718291186356822,4866041672870413027,-472.11
-9001718291186356822,-14738859745464792,-185.985
-9001718291186356822,-9020299283665944738,-432.694
-9001718291186356822,7823614672267247612,-450.288
-9001718291186356822,-213785110841277033,-254.034
4770398013392084470,-1103941004466551643,-439.472
4770398013392084470,7301044111390827316,-444.223
4770398013392084470,-3474147240176822363,-274.46
4770398013392084470,-6313721469389627735,-483.464
4770398013392084470,2921573752542374381,-438.754
4770398013392084470,-934303857119801307,-527.032
4770398013392084470,8147706269783926128,-503.756
4770398013392084470,8834969783108428620,-463.568
4770398013392084470,-6478237343193102295,-485.863
4770398013392084470,4807309339255709840,-459.885
4770398013392084470,3342651214084702024,-422.165
4770398013392084470,-3634043162377062123,-503.811
4770398013392084470,-6028561486382518432,-497.061
4770398013392084470,1173760363995119909,-420.331
4770398013392084470,5987428991231097357,-434.698
4770398013392084470,-3991007531881892754,-455.51
4770398013392084470,699231180272282110,-514.369
4770398013392084470,-7798257147912034918,-461.277
4770398013392084470,-4063037262079803772,-464.081
4770398013392084470,5087453961413551137,-467.8
4770398013392084470,7548414178576466944,-464.746
4770398013392084470,5066106398485395533,-482.63
4770398013392084470,-7231125957256959386,-518.352
4770398013392084470,-6785318672435007247,-316.26
4770398013392084470,8098125751271273458,-418.245
4770398013392084470,-6170207641721615624,-454.315
4770398013392084470,-3299239993491156909,-452.073
4770398013392084470,3020177226210406153,-493.025
4770398013392084470,6559849131423367148,-454.026
4770398013392084470,-6138895173485037185,-420.233
4770398013392084470,-3437542729890120064,-442.382
4770398013392084470,-658078957913864792,-464.09
4770398013392084470,-8107202198149034496,-459.699
4770398013392084470,-2708280104215305734,-443.017
4770398013392084470,-6381135896718724095,-424.467
4770398013392084470,7260615920859775557,-443.061
4770398013392084470,-4635034142724780603,-452.471
4770398013392084470,8061674923517213296,-472.511
4770398013392084470,-6084281092104908607,-417.609
4770398013392084470,-8501023744514898123,-464.081
4770398013392084470,1533637568210783802,-516.203
4770398013392084470,-2663880716506744888,-515.616
4770398013392084470,3893469965217752281,-415.86
4770398013392084470,-6156303979434295083,-510.63
4770398013392084470,-6944130675537547589,-450.019
4770398013392084470,-660397594252164806,-476.437
4770398013392084470,5745334412515153620,-461.971
4770398013392084470,-686191159622241480,-435.906
4770398013392084470,-1491399928372265317,-441.305
4770398013392084470,-3232531456911750814,-462.429
4770398013392084470,-6778428729696682130,-464.081
4770398013392084470,1895204085760204442,-463.351
4770398013392084470,4209377981302608759,-451.652
4770398013392084470,4662051948016029452,-436.519
4770398013392084470,-873221036309224253,-518.352
4770398013392084470,8659822589160176673,-417.071
4770398013392084470,-4121073669895234471,-442.584
4770398013392084470,5616078295027358551,-473.15
4770398013392084470,2387347694963411672,-290.729
4770398013392084470,562206148682631912,-418.548
4770398013392084470,7600716048248972826,-497.886
4770398013392084470,-3988378635212457670,-465.572
4770398013392084470,-1269931802774652026,-469.351
4770398013392084470,8729198669139471579,-438.095
4770398013392084470,-551634570514840180,-484.64
4770398013392084470,-6899001202539983799,-287.523
4770398013392084470,6701977404000280641,-464.223
4770398013392084470,-1660016348269225692,-402.479
4770398013392084470,-1416641310641414825,-484.671
4770398013392084470,3917965840465455612,-447.286
4770398013392084470,2207922032865882575,-464.937
4770398013392084470,-8667086051145763462,-509.013
4770398013392084470,-7952692742360355799,-484.85
4770398013392084470,-2281669489761263655,-505.224
4770398013392084470,5021864125432492011,-458.897
4770398013392084470,75219830094639980,-486.546
4770398013392084470,460496702627901797,-302.243
4770398013392084470,4285431399989245073,-475.132
4770398013392084470,4866041672870413027,-507.854
4770398013392084470,-14738859745464792,-447.429
4770398013392084470,-9020299283665944738,-296.062
4770398013392084470,7823614672267247612,-498.37
4770398013392084470,-213785110841277033,-484.73
-1103941004466551643,7301044111390827316,-437.045
-1103941004466551643,-3474147240176822363,-422.627
-1103941004466551643,-6313721469389627735,-272.294
-1103941004466551643,2921573752542374381,-434.137
-1103941004466551643,-934303857119801307,-388.385
-1103941004466551643,8147706269783926128,-392.259
-1103941004466551643,8834969783108428620,-271.295
-1103941004466551643,-6478237343193102295,-392.362
-1103941004466551643,4807309339255709840,-192.72
-1103941004466551643,3342651214084702024,-423.486
-1103941004466551643,-3634043162377062123,-398.19
-1103941004466551643,-6028561486382518432,-407.75
-1103941004466551643,1173760363995119909,-435.328
-1103941004466551643,5987428991231097357,-434.137
-1103941004466551643,-3991007531881892754,-207.683
-1103941004466551643,699231180272282110,-391.04
-1103941004466551643,-7798257147912034918,-409.184
-1103941004466551643,-4063037262079803772,-270.232
-1103941004466551643,5087453961413551137,-413.324
-1103941004466551643,7548414178576466944,-420.578
-1103941004466551643,5066106398485395533,-267.479
-1103941004466551643,-7231125957256959386,-392.976
-1103941004466551643,-6785318672435007247,-439.824
-1103941004466551643,8098125751271273458,-427.776
-1103941004466551643,-6170207641721615624,-245.919
-1103941004466551643,-3299239993491156909,-417.124
-1103941004466551643,3020177226210406153,-406.754
-1103941004466551643,6559849131423367148,-413.121
-1103941004466551643,-6138895173485037185,-156.88
-1103941004466551643,-3437542729890120064,-440.586
-1103941004466551643,-658078957913864792,-413.661
-1103941004466551643,-8107202198149034496,-280.584
-1103941004466551643,-2708280104215305734,-179.952
-1103941004466551643,-6381135896718724095,-436.513
-1103941004466551643,7260615920859775557,-442.989
-1103941004466551643,-4635034142724780603,-415.739
-1103941004466551643,8061674923517213296,-423.058
-1103941004466551643,-6084281092104908607,-432.882
-1103941004466551643,-8501023744514898123,-270.232
-1103941004466551643,1533637568210783802,-412.027
-1103941004466551643,-2663880716506744888,-406.937
-1103941004466551643,3893469965217752281,-441.773
-1103941004466551643,-6156303979434295083,-402.333
-1103941004466551643,-6944130675537547589,-181.741
-1103941004466551643,-660397594252164806,-271.118
-1103941004466551643,5745334412515153620,-215.416
-1103941004466551643,-686191159622241480,-163.618
-1103941004466551643,-1491399928372265317,-426.684
-1103941004466551643,-3232531456911750814,-215.077
-1103941004466551643,-6778428729696682130,-270.232
-1103941004466551643,1895204085760204442,-216.737
-1103941004466551643,4209377981302608759,-203.824
-1103941004466551643,4662051948016029452,-168.316
-1103941004466551643,-873221036309224253,-392.976
-1103941004466551643,8659822589160176673,-433.989
-1103941004466551643,-4121073669895234471,-438.727
-1103941004466551643,5616078295027358551,-412.989
-1103941004466551643,2387347694963411672,-402.921
-1103941004466551643,562206148682631912,-435.782
-1103941004466551643,7600716048248972826,-432.963
-1103941004466551643,-3988378635212457670,-423.095
-1103941004466551643,-1269931802774652026,-432.603
-1103941004466551643,8729198669139471579,-440.584
-1103941004466551643,-551634570514840180,-243.548
-1103941004466551643,-6899001202539983799,-448.779
-1103941004466551643,6701977404000280641,-422.479
-1103941004466551643,-1660016348269225692,-429.567
-1103941004466551643,-1416641310641414825,-405.797
-1103941004466551643,3917965840465455612,-205.479
-1103941004466551643,2207922032865882575,-422.864
-1103941004466551643,-8667086051145763462,-394.509
-1103941004466551643,-7952692742360355799,-384.213
-1103941004466551643,-2281669489761263655,-386.591
-1103941004466551643,5021864125432492011,-425.178
-1103941004466551643,75219830094639980,-422.794
-1103941004466551643,460496702627901797,-408.742
-1103941004466551643,4285431399989245073,-430.49
-1103941004466551643,4866041672870413027,-458.415
-1103941004466551643,-14738859745464792,-179.604
-1103941004466551643,-9020299283665944738,-422.893
-1103941004466551643,7823614672267247612,-437.551
-1103941004466551643,-213785110841277033,-243.888
7301044111390827316,-3474147240176822363,-431.252
7301044111390827316,-6313721469389627735,-465.64
7301044111390827316,2921573752542374381,-173.974
7301044111390827316,-934303857119801307,-432.288
7301044111390827316,8147706269783926128,-476.195
7301044111390827316,8834969783108428620,-449.639
7301044111390827316,-6478237343193102295,-448.931
7301044111390827316,4807309339255709840,-446.386
7301044111390827316,3342651214084702024,-189.198
7301044111390827316,-3634043162377062123,-482.026
7301044111390827316,-6028561486382518432,-482.044
7301044111390827316,1173760363995119909,-184.861
7301044111390827316,5987428991231097357,-169.867
7301044111390827316,-3991007531881892754,-470.293
7301044111390827316,699231180272282110,-435.16
7301044111390827316,-7798257147912034918,-414.575
7301044111390827316,-4063037262079803772,-450.487
7301044111390827316,5087453961413551137,-467.183
7301044111390827316,7548414178576466944,-480.309
7301044111390827316,5066106398485395533,-464.695
7301044111390827316,-7231125957256959386,-436.273
7301044111390827316,-6785318672435007247,-450.707
7301044111390827316,8098125751271273458,-198.039
7301044111390827316,-6170207641721615624,-451.764
7301044111390827316,-3299239993491156909,-394.04
7301044111390827316,3020177226210406153,-476.686
7301044111390827316,6559849131423367148,-450.747
7301044111390827316,-6138895173485037185,-449.186
7301044111390827316,-3437542729890120064,-173.07
7301044111390827316,-658078957913864792,-419.369
7301044111390827316,-8107202198149034496,-459.509
7301044111390827316,-2708280104215305734,-463.245
7301044111390827316,-6381135896718724095,-190.275
7301044111390827316,7260615920859775557,-180.105
7301044111390827316,-4635034142724780603,-456.553
7301044111390827316,8061674923517213296,-468.909
7301044111390827316,-6084281092104908607,-189.307
7301044111390827316,-8501023744514898123,-450.487
7301044111390827316,1533637568210783802,-439.499
7301044111390827316,-2663880716506744888,-451.647
7301044111390827316,3893469965217752281,-180.895
7301044111390827316,-6156303979434295083,-444.794
7301044111390827316,-6944130675537547589,-448.351
7301044111390827316,-660397594252164806,-464.286
7301044111390827316,5745334412515153620,-468.12
7301044111390827316,-686191159622241480,-464.456
7301044111390827316,-1491399928372265317,-171.09
7301044111390827316,-3232531456911750814,-457.092
7301044111390827316,-6778428729696682130,-450.487
7301044111390827316,1895204085760204442,-473.651
7301044111390827316,4209377981302608759,-466.739
7301044111390827316,4662051948016029452,-453.559
7301044111390827316,-873221036309224253,-436.273
7301044111390827316,8659822589160176673,-183.906
7301044111390827316,-4121073669895234471,-168.388
7301044111390827316,5616078295027358551,-458.695
7301044111390827316,2387347694963411672,-402.829
7301044111390827316,562206148682631912,-186.143
7301044111390827316,7600716048248972826,-482.334
7301044111390827316,-3988378635212457670,-411.984
7301044111390827316,-1269931802774652026,-399.899
7301044111390827316,8729198669139471579,-169.298
7301044111390827316,-551634570514840180,-467.035
7301044111390827316,-6899001202539983799,-425.497
7301044111390827316,6701977404000280641,-408.723
7301044111390827316,-1660016348269225692,-165.003
7301044111390827316,-1416641310641414825,-472.994
7301044111390827316,3917965840465455612,-464.753
7301044111390827316,2207922032865882575,-410.923
7301044111390827316,-8667086051145763462,-443.544
7301044111390827316,-7952692742360355799,-437.825
7301044111390827316,-2281669489761263655,-430.992
7301044111390827316,5021864125432492011,-396.34
7301044111390827316,75219830094639980,-456.027
7301044111390827316,460496702627901797,-427.808
7301044111390827316,4285431399989245073,-408.863
7301044111390827316,4866041672870413027,-452.918
7301044111390827316,-14738859745464792,-449.982
7301044111390827316,-9020299283665944738,-435.691
7301044111390827316,7823614672267247612,-473.039
7301044111390827316,-213785110841277033,-464.234
-3474147240176822363,-6313721469389627735,-444.113
-3474147240176822363,2921573752542374381,-405.873
-3474147240176822363,-934303857119801307,-441.327
-3474147240176822363,8147706269783926128,-472.317
-3474147240176822363,8834969783108428620,-426.097
-3474147240176822363,-6478237343193102295,-450.624
-3474147240176822363,4807309339255709840,-442.435
-3474147240176822363,3342651214084702024,-392.87
-3474147240176822363,-3634043162377062123,-467.301
-3474147240176822363,-6028561486382518432,-464.612
-3474147240176822363,1173760363995119909,-405.581
-3474147240176822363,5987428991231097357,-405.873
-3474147240176822363,-3991007531881892754,-438.875
-3474147240176822363,699231180272282110,-425.507
-3474147240176822363,-7798257147912034918,-428.156
-3474147240176822363,-4063037262079803772,-426.205
-3474147240176822363,5087453961413551137,-456.612
-3474147240176822363,7548414178576466944,-450.956
-3474147240176822363,5066106398485395533,-442.598
-3474147240176822363,-7231125957256959386,-451.987
-3474147240176822363,-6785318672435007247,-275.008
-3474147240176822363,8098125751271273458,-387.265
-3474147240176822363,-6170207641721615624,-415.19
-3474147240176822363,-3299239993491156909,-412.625
-3474147240176822363,3020177226210406153,-455.701
-3474147240176822363,6559849131423367148,-444.801
-3474147240176822363,-6138895173485037185,-403.168
-3474147240176822363,-3437542729890120064,-409.058
-3474147240176822363,-658078957913864792,-432.175
-3474147240176822363,-8107202198149034496,-424.427
-3474147240176822363,-2708280104215305734,-424.576
-3474147240176822363,-6381135896718724095,-405.601
-3474147240176822363,7260615920859775557,-407.129
-3474147240176822363,-4635034142724780603,-445.099
-3474147240176822363,8061674923517213296,-461.632
-3474147240176822363,-6084281092104908607,-399.698
-3474147240176822363,-8501023744514898123,-426.205
-3474147240176822363,1533637568210783802,-461.297
-3474147240176822363,-2663880716506744888,-454.07
-3474147240176822363,3893469965217752281,-412.195
-3474147240176822363,-6156303979434295083,-448.465
-3474147240176822363,-6944130675537547589,-431.955
-3474147240176822363,-660397594252164806,-437.306
-3474147240176822363,5745334412515153620,-447.548
-3474147240176822363,-686191159622241480,-415.933
-3474147240176822363,-1491399928372265317,-405.929
-3474147240176822363,-3232531456911750814,-440.367
-3474147240176822363,-6778428729696682130,-426.205
-3474147240176822363,1895204085760204442,-448.869
-3474147240176822363,4209377981302608759,-435.018
-3474147240176822363,4662051948016029452,-419.882
-3474147240176822363,-873221036309224253,-451.987
-3474147240176822363,8659822589160176673,-403.74
-3474147240176822363,-4121073669895234471,-432.578
-3474147240176822363,5616078295027358551,-442.275
-3474147240176822363,2387347694963411672,-234.346
-3474147240176822363,562206148682631912,-407.738
-3474147240176822363,7600716048248972826,-462.19
-3474147240176822363,-3988378635212457670,-426.062
-3474147240176822363,-1269931802774652026,-430.326
-3474147240176822363,8729198669139471579,-407.955
-3474147240176822363,-551634570514840180,-458.476
-3474147240176822363,-6899001202539983799,-229.348
-3474147240176822363,6701977404000280641,-424.219
-3474147240176822363,-1660016348269225692,-396.699
-3474147240176822363,-1416641310641414825,-450.865
-3474147240176822363,3917965840465455612,-435.832
-3474147240176822363,2207922032865882575,-426.311
-3474147240176822363,-8667086051145763462,-429.826
-3474147240176822363,-7952692742360355799,-416.242
-3474147240176822363,-2281669489761263655,-436.042
-3474147240176822363,5021864125432492011,-424.724
-3474147240176822363,75219830094639980,-450.802
-3474147240176822363,460496702627901797,-248.23
-3474147240176822363,4285431399989245073,-435.86
-3474147240176822363,4866041672870413027,-474.465
-3474147240176822363,-14738859745464792,-433.878
-3474147240176822363,-9020299283665944738,-233.653
-3474147240176822363,7823614672267247612,-463.792
-3474147240176822363,-213785110841277033,-457.945
-6313721469389627735,2921573752542374381,-420.707
-6313721469389627735,-934303857119801307,-406.412
-6313721469389627735,8147706269783926128,-392.875
-6313721469389627735,8834969783108428620,-149.806
-6313721469389627735,-6478237343193102295,-400.344
-6313721469389627735,4807309339255709840,-262.999
-6313721469389627735,3342651214084702024,-423.294
-6313721469389627735,-3634043162377062123,-419.482
-6313721469389627735,-6028561486382518432,-409.268
-6313721469389627735,1173760363995119909,-431.072
-6313721469389627735,5987428991231097357,-420.707
-6313721469389627735,-3991007531881892754,-280.981
-6313721469389627735,699231180272282110,-389.128
-6313721469389627735,-7798257147912034918,-410.799
-6313721469389627735,-4063037262079803772,-151.696
-6313721469389627735,5087453961413551137,-407.19
-6313721469389627735,7548414178576466944,-418.334
-6313721469389627735,5066106398485395533,-149.405
-6313721469389627735,-7231125957256959386,-390.634
-6313721469389627735,-6785318672435007247,-425.835
-6313721469389627735,8098125751271273458,-423.964
-6313721469389627735,-6170207641721615624,-127.638
-6313721469389627735,-3299239993491156909,-417.262
-6313721469389627735,3020177226210406153,-442.694
-6313721469389627735,6559849131423367148,-406.415
-6313721469389627735,-6138895173485037185,-251.994
-6313721469389627735,-3437542729890120064,-438.311
-6313721469389627735,-658078957913864792,-414.469
-6313721469389627735,-8107202198149034496,-161.405
-6313721469389627735,-2708280104215305734,-266.963
-6313721469389627735,-6381135896718724095,-434.214
-6313721469389627735,7260615920859775557,-445.512
-6313721469389627735,-4635034142724780603,-409.15
-6313721469389627735,8061674923517213296,-420.441
-6313721469389627735,-6084281092104908607,-429.463
-6313721469389627735,-8501023744514898123,-153.125
-6313721469389627735,1533637568210783802,-413.299
-6313721469389627735,-2663880716506744888,-410.45
-6313721469389627735,3893469965217752281,-428.127
-6313721469389627735,-6156303979434295083,-411.989
-6313721469389627735,-6944130675537547589,-282.594
-6313721469389627735,-660397594252164806,-150.813
-6313721469389627735,5745334412515153620,-277.068
-6313721469389627735,-686191159622241480,-268.542
-6313721469389627735,-1491399928372265317,-419.507
-6313721469389627735,-3232531456911750814,-294.082
-6313721469389627735,-6778428729696682130,-151.696
-6313721469389627735,1895204085760204442,-285.324
-6313721469389627735,4209377981302608759,-277.621
-6313721469389627735,4662051948016029452,-258.149
-6313721469389627735,-873221036309224253,-390.634
-6313721469389627735,8659822589160176673,-429.11
-6313721469389627735,-4121073669895234471,-434.042
-6313721469389627735,5616078295027358551,-414.873
-6313721469389627735,2387347694963411672,-399.751
-6313721469389627735,562206148682631912,-428.847
-6313721469389627735,7600716048248972826,-442.61
-6313721469389627735,-3988378635212457670,-428.524
-6313721469389627735,-1269931802774652026,-432.632
-6313721469389627735,8729198669139471579,-438.31
-6313721469389627735,-551634570514840180,-307.839
-6313721469389627735,-6899001202539983799,-433.85
-6313721469389627735,6701977404000280641,-430.275
-6313721469389627735,-1660016348269225692,-427.538
-6313721469389627735,-1416641310641414825,-393.002
-6313721469389627735,3917965840465455612,-291.782
-6313721469389627735,2207922032865882575,-423.45
-6313721469389627735,-8667086051145763462,-388.116
-6313721469389627735,-7952692742360355799,-380.016
-6313721469389627735,-2281669489761263655,-393.737
-6313721469389627735,5021864125432492011,-414.281
-6313721469389627735,75219830094639980,-414.447
-6313721469389627735,460496702627901797,-403.171
-6313721469389627735,4285431399989245073,-425.376
-6313721469389627735,4866041672870413027,-434.344
-6313721469389627735,-14738859745464792,-266.394
-6313721469389627735,-9020299283665944738,-422.836
-6313721469389627735,7823614672267247612,-425.298
-6313721469389627735,-213785110841277033,-302
2921573752542374381,-934303857119801307,-431.385
2921573752542374381,8147706269783926128,-471.763
2921573752542374381,8834969783108428620,-443.485
2921573752542374381,-6478237343193102295,-448.702
2921573752542374381,4807309339255709840,-443.899
2921573752542374381,3342651214084702024,-178.176
2921573752542374381,-3634043162377062123,-479.474
2921573752542374381,-6028561486382518432,-477.057
2921573752542374381,1173760363995119909,-176.022
2921573752542374381,5987428991231097357,-162.494
2921573752542374381,-3991007531881892754,-467.253
2921573752542374381,699231180272282110,-428.524
2921573752542374381,-7798257147912034918,-413.5
2921573752542374381,-4063037262079803772,-444.552
2921573752542374381,5087453961413551137,-451.679
2921573752542374381,7548414178576466944,-451.016
2921573752542374381,5066106398485395533,-459.008
2921573752542374381,-7231125957256959386,-435.562
2921573752542374381,-6785318672435007247,-447.409
2921573752542374381,8098125751271273458,-186.875
2921573752542374381,-6170207641721615624,-439.805
2921573752542374381,-3299239993491156909,-384.651
2921573752542374381,3020177226210406153,-474.805
2921573752542374381,6559849131423367148,-441.21
2921573752542374381,-6138895173485037185,-439.356
2921573752542374381,-3437542729890120064,-168.61
2921573752542374381,-658078957913864792,-416.092
2921573752542374381,-8107202198149034496,-450.953
2921573752542374381,-2708280104215305734,-459.945
2921573752542374381,-6381135896718724095,-181.405
2921573752542374381,7260615920859775557,-178.801
2921573752542374381,-4635034142724780603,-440.343
2921573752542374381,8061674923517213296,-459.873
2921573752542374381,-6084281092104908607,-178.228
2921573752542374381,-8501023744514898123,-444.552
2921573752542374381,1533637568210783802,-433.645
2921573752542374381,-2663880716506744888,-449.363
2921573752542374381,3893469965217752281,-171.242
2921573752542374381,-6156303979434295083,-440.646
2921573752542374381,-6944130675537547589,-441.828
2921573752542374381,-660397594252164806,-452.416
2921573752542374381,5745334412515153620,-465.962
2921573752542374381,-686191159622241480,-456.074
2921573752542374381,-1491399928372265317,-166.683
2921573752542374381,-3232531456911750814,-453.91
2921573752542374381,-6778428729696682130,-444.552
2921573752542374381,1895204085760204442,-471.808
2921573752542374381,4209377981302608759,-463.967
2921573752542374381,4662051948016029452,-446.162
2921573752542374381,-873221036309224253,-435.562
2921573752542374381,8659822589160176673,-176.028
2921573752542374381,-4121073669895234471,-164.913
2921573752542374381,5616078295027358551,-455.696
2921573752542374381,2387347694963411672,-397.848
2921573752542374381,562206148682631912,-176.863
2921573752542374381,7600716048248972826,-478.574
2921573752542374381,-3988378635212457670,-400.815
2921573752542374381,-1269931802774652026,-391.951
2921573752542374381,8729198669139471579,-164.838
2921573752542374381,-551634570514840180,-464.348
2921573752542374381,-6899001202539983799,-419.506
2921573752542374381,6701977404000280641,-401.362
2921573752542374381,-1660016348269225692,-156.105
2921573752542374381,-1416641310641414825,-469.918
2921573752542374381,3917965840465455612,-462.845
2921573752542374381,2207922032865882575,-404.59
2921573752542374381,-8667086051145763462,-436.354
2921573752542374381,-7952692742360355799,-427.062
2921573752542374381,-2281669489761263655,-424.457
2921573752542374381,5021864125432492011,-389.997
2921573752542374381,75219830094639980,-448.54
2921573752542374381,460496702627901797,-423.101
2921573752542374381,4285431399989245073,-399.451
2921573752542374381,4866041672870413027,-451.257
2921573752542374381,-14738859745464792,-446.507
2921573752542374381,-9020299283665944738,-435.036
2921573752542374381,7823614672267247612,-474.745
2921573752542374381,-213785110841277033,-458.584
-934303857119801307,8147706269783926128,-409.98
-934303857119801307,8834969783108428620,-386.529
