d_3p_del,d_5p_del,d_gene,count
1,18,IGHD3-9*01,1
2,3,IGHD1-14*01,3
5,7,IGHD5-5*01,1
4,17,IGHD2-2*03,5
4,1,IGHD3-3*01,5
7,4,IGHD3-10*01,68
6,12,IGHD3-16*02,8
4,18,IGHD3-16*01,14
12,10,IGHD3-10*01,51
10,9,IGHD3-22*01,15
0,8,IGHD3-3*02,3
11,10,IGHD2-8*01,1
0,4,IGHD3-3*02,2
7,0,IGHD7-27*01,4
7,8,IGHD3/OR15-3b*01,2
6,1,IGHD5-12*01,13
2,2,IGHD6-25*01,10
6,3,IGHD1-26*01,26
1,18,IGHD2-8*02,1
1,2,IGHD6-25*01,3
15,14,IGHD3-16*02,13
15,0,IGHD3-16*02,6
2,4,IGHD5-24*01,13
4,14,IGHD2-8*02,11
0,2,IGHD4/OR15-4b*01,4
2,11,IGHD6-13*01,2
16,3,IGHD3/OR15-3b*01,4
1,18,IGHD3-10*02,2
6,4,IGHD3-10*02,2
5,2,IGHD1/OR15-1b*01,5
14,2,IGHD6-6*01,1
22,0,IGHD3-22*01,3
0,11,IGHD1-26*01,3
1,9,IGHD1-20*01,6
9,2,IGHD5/OR15-5b*01,3
1,6,IGHD5-5*01,9
0,6,IGHD5/OR15-5b*01,6
1,9,IGHD3-22*01,20
1,2,IGHD2/OR15-2b*01,1
19,5,IGHD3-16*02,3
7,6,IGHD3-22*01,27
0,6,IGHD3-3*02,3
3,6,IGHD2-8*01,1
0,13,IGHD6-19*01,9
9,3,IGHD2-21*02,1
5,1,IGHD4-23*01,33
2,7,IGHD2-2*03,32
9,7,IGHD2-15*01,7
20,3,IGHD3-9*01,1
17,5,IGHD3/OR15-3b*01,3
9,1,IGHD3-3*02,4
6,19,IGHD2-8*02,4
5,6,IGHD2-15*01,14
1,12,IGHD5-12*01,1
15,3,IGHD3/OR15-3b*01,1
3,13,IGHD5/OR15-5b*01,2
12,0,IGHD6-25*01,1
3,1,IGHD2-2*03,75
0,7,IGHD5-5*01,27
3,3,IGHD5-12*01,37
6,5,IGHD3-16*02,18
10,1,IGHD2-8*02,15
0,10,IGHD3-10*02,9
13,8,IGHD2-8*02,8
3,13,IGHD3-3*02,5
3,9,IGHD6-25*01,2
4,9,IGHD1-26*01,3
22,0,IGHD3/OR15-3b*01,2
7,3,IGHD1-26*01,14
9,5,IGHD2-21*02,9
6,1,IGHD6-19*01,62
1,16,IGHD6-6*01,5
7,11,IGHD2-8*02,2
13,9,IGHD3/OR15-3b*01,7
0,10,IGHD4-23*01,9
9,1,IGHD5/OR15-5b*01,10
13,0,IGHD2-2*03,3
1,4,IGHD3-10*01,46
3,3,IGHD4-17*01,37
0,9,IGHD3-9*01,2
0,8,IGHD2-8*01,1
9,11,IGHD3/OR15-3b*01,4
6,16,IGHD3-16*01,5
4,0,IGHD3-9*01,21
17,2,IGHD3-3*01,4
5,6,IGHD1-26*01,27
13,0,IGHD3-3*02,1
1,2,IGHD4-4*01,8
4,11,IGHD3/OR15-3b*01,5
8,1,IGHD4-4*01,8
8,5,IGHD2-15*01,5
18,3,IGHD2-8*02,6
0,7,IGHD3/OR15-3b*01,26
7,5,IGHD6-6*01,2
4,6,IGHD2-15*01,10
3,0,IGHD2-2*02,40
14,6,IGHD3/OR15-3b*01,2
0,2,IGHD2-8*01,1
1,2,IGHD3-16*02,1
5,25,IGHD3-16*02,3
1,2,IGHD3-22*01,6
1,1,IGHD1-14*01,2
0,19,IGHD2-2*03,5
17,9,IGHD2-8*02,1
2,9,IGHD6-25*01,3
1,10,IGHD5-24*01,3
8,0,IGHD2-8*02,1
0,15,IGHD3-3*02,5
8,4,IGHD2-21*02,3
8,6,IGHD5-24*01,2
6,6,IGHD2-2*03,51
7,4,IGHD4/OR15-4b*01,2
0,15,IGHD3-16*01,13
6,7,IGHD3-22*01,35
9,10,IGHD2-15*01,11
3,6,IGHD4/OR15-4b*01,2
0,10,IGHD2-15*01,10
10,7,IGHD5-12*01,3
17,6,IGHD2-2*03,6
8,15,IGHD3-22*01,4
10,4,IGHD2-8*01,2
6,7,IGHD6-13*01,14
5,2,IGHD2-8*01,1
16,5,IGHD3-16*02,6
11,2,IGHD3-22*01,45
5,6,IGHD3-10*02,2
3,4,IGHD3-3*02,2
4,14,IGHD3-16*01,1
14,9,IGHD2-15*01,1
1,4,IGHD1-14*01,3
28,1,IGHD2/OR15-2b*01,3
6,6,IGHD6-6*01,12
1,19,IGHD3-9*01,2
18,2,IGHD3-3*01,7
2,9,IGHD3-22*01,10
11,5,IGHD3-10*02,3
11,10,IGHD3-16*02,2
2,7,IGHD1-14*01,8
17,2,IGHD2/OR15-2b*01,2
3,15,IGHD3-16*02,3
8,0,IGHD1/OR15-1b*01,9
10,13,IGHD2-8*01,2
3,9,IGHD3-16*02,2
0,1,IGHD1-7*01,10
14,2,IGHD2-8*01,1
13,7,IGHD3-3*02,8
6,7,IGHD3/OR15-3b*01,40
3,0,IGHD6-19*01,241
4,6,IGHD3/OR15-3b*01,2
11,6,IGHD3-3*01,10
0,19,IGHD2-21*02,3
2,5,IGHD1-7*01,5
5,12,IGHD3-22*01,10
18,13,IGHD3-16*02,1
3,6,IGHD2-21*01,4
7,3,IGHD1-14*01,4
1,28,IGHD2/OR15-2b*01,2
3,3,IGHD6-6*01,48
7,6,IGHD3-9*01,15
7,7,IGHD5-24*01,2
7,15,IGHD3-22*01,3
3,16,IGHD3-10*02,1
7,7,IGHD3/OR15-3b*01,20
7,15,IGHD3-16*02,23
7,17,IGHD3-16*02,27
0,10,IGHD3/OR15-3b*01,10
10,0,IGHD2-21*01,1
9,12,IGHD3-22*01,13
19,1,IGHD3-9*01,8
24,0,IGHD3-3*02,3
2,3,IGHD3-16*02,5
1,6,IGHD1/OR15-1b*01,37
2,9,IGHD3-16*02,1
1,9,IGHD6-13*01,8
7,10,IGHD2/OR15-2b*01,1
8,1,IGHD5-12*01,7
2,3,IGHD1-1*01,8
0,16,IGHD5/OR15-5b*01,5
9,0,IGHD1-14*01,1
5,17,IGHD2-21*01,1
3,2,IGHD2-2*02,1
1,14,IGHD2-8*02,1
10,11,IGHD3-22*01,1
1,9,IGHD7-27*01,1
5,14,IGHD2-15*01,1
16,1,IGHD5/OR15-5b*01,9
16,1,IGHD3-9*01,2
0,3,IGHD3-10*02,1
18,5,IGHD3-16*02,1
6,9,IGHD2-2*03,13
13,4,IGHD3-3*01,11
11,2,IGHD2-8*02,2
0,11,IGHD2-2*03,14
14,0,IGHD3-9*01,19
4,6,IGHD3-9*01,15
3,19,IGHD3/OR15-3b*01,1
16,1,IGHD3-3*02,2
17,7,IGHD3-3*02,2
1,8,IGHD7-27*01,4
5,9,IGHD3-16*01,3
10,13,IGHD3-3*02,10
5,1,IGHD1-1*01,7
4,16,IGHD2-15*01,4
8,1,IGHD2/OR15-2b*01,6
6,9,IGHD3-10*01,42
5,1,IGHD3-22*01,203
6,0,IGHD5-12*01,12
22,1,IGHD2-8*02,1
5,11,IGHD3-16*02,20
22,0,IGHD3-9*01,6
5,1,IGHD3-16*02,1
6,11,IGHD2-15*01,7
12,6,IGHD3-9*01,14
7,10,IGHD3-10*01,48
8,8,IGHD3-3*02,3
0,10,IGHD2-2*03,24
12,5,IGHD2-8*01,1
2,9,IGHD1-7*01,3
2,1,IGHD6-25*01,21
0,21,IGHD3-16*02,3
3,11,IGHD3-3*02,14
10,4,IGHD2-2*03,31
7,15,IGHD2/OR15-2b*01,1
3,5,IGHD1-14*01,1
4,16,IGHD2-21*01,1
7,4,IGHD3-22*01,58
3,6,IGHD5-24*01,7
7,5,IGHD3-16*01,2
10,1,IGHD2-15*01,27
2,6,IGHD5/OR15-5b*01,7
8,9,IGHD3-10*01,90
0,19,IGHD3-16*01,1
16,2,IGHD2-8*02,2
8,8,IGHD5/OR15-5b*01,3
4,14,IGHD2-15*01,11
6,10,IGHD3-9*01,8
3,1,IGHD6-6*01,18
2,0,IGHD1-20*01,14
2,6,IGHD1-20*01,9
10,7,IGHD2-2*03,18
6,6,IGHD3-10*02,1
8,6,IGHD1-26*01,11
7,13,IGHD3-22*01,4
0,10,IGHD3-16*01,1
7,17,IGHD2/OR15-2b*01,3
2,3,IGHD4-4*01,11
8,1,IGHD7-27*01,13
2,11,IGHD2-8*01,2
4,3,IGHD2-2*03,40
4,5,IGHD3-16*02,4
14,5,IGHD2-2*03,10
14,2,IGHD5-24*01,1
4,17,IGHD3-16*02,11
6,5,IGHD6-13*01,5
2,3,IGHD6-25*01,2
4,3,IGHD3-10*01,50
13,0,IGHD6-6*01,2
12,13,IGHD2/OR15-2b*01,1
5,11,IGHD3-22*01,11
20,4,IGHD3-3*02,1
15,3,IGHD3-16*02,5
15,5,IGHD3-16*02,8
3,12,IGHD2-2*03,13
8,2,IGHD7-27*01,2
18,3,IGHD3-10*01,1
1,2,IGHD4-23*01,19
4,7,IGHD1-14*01,5
1,18,IGHD2-2*02,8
3,10,IGHD2-15*01,32
10,2,IGHD3-3*02,2
1,4,IGHD4-4*01,11
7,14,IGHD3-22*01,10
0,8,IGHD3-10*02,2
11,1,IGHD1-1*01,2
0,16,IGHD2-2*02,3
6,0,IGHD5-5*01,40
6,0,IGHD3-10*02,2
2,1,IGHD5-12*01,44
11,1,IGHD2-8*02,9
16,8,IGHD2-2*03,20
3,11,IGHD3/OR15-3b*01,2
6,16,IGHD2-15*01,1
3,2,IGHD1-1*01,1
1,2,IGHD3-9*01,17
0,3,IGHD3-3*01,11
14,1,IGHD3-3*02,1
4,1,IGHD3-10*01,66
7,11,IGHD3-16*01,1
10,3,IGHD6-6*01,1
1,5,IGHD4-4*01,4
1,3,IGHD4-4*01,7
9,1,IGHD3-10*01,191
0,17,IGHD3-16*01,6
13,1,IGHD2-15*01,12
2,2,IGHD7-27*01,8
10,8,IGHD3/OR15-3b*01,3
8,5,IGHD2-2*03,1
7,9,IGHD3-22*01,7
0,23,IGHD2/OR15-2b*01,3
7,7,IGHD3-16*02,26
7,9,IGHD3-16*02,136
4,7,IGHD2-15*01,17
6,4,IGHD2/OR15-2b*01,1
13,1,IGHD3-10*01,34
4,7,IGHD6-25*01,13
9,5,IGHD3-22*01,35
13,1,IGHD3-3*01,6
2,15,IGHD3-3*02,8
2,27,IGHD3-16*02,1
2,1,IGHD3-16*02,1
10,0,IGHD3-3*02,15
3,5,IGHD4/OR15-4b*01,1
2,29,IGHD3-16*01,3
2,11,IGHD1/OR15-1b*01,2
5,10,IGHD2-8*02,1
6,0,IGHD1-26*01,57
0,17,IGHD2-2*03,21
3,14,IGHD3-9*01,2
4,10,IGHD6-19*01,4
8,2,IGHD1-1*01,1
6,5,IGHD2/OR15-2b*01,1
3,4,IGHD1-1*01,5
0,15,IGHD2-2*02,6
11,3,IGHD3-9*01,2
5,0,IGHD3-22*01,265
13,1,IGHD3/OR15-3b*01,7
3,14,IGHD3-10*02,2
6,19,IGHD3-16*02,21
6,25,IGHD3-16*02,1
4,5,IGHD6-25*01,4
18,3,IGHD3-3*01,4
8,0,IGHD3-16*01,2
4,1,IGHD3/OR15-3b*01,3
1,15,IGHD3-16*02,8
0,18,IGHD2/OR15-2b*01,1
0,1,IGHD2/OR15-2b*01,2
2,4,IGHD3/OR15-3b*01,5
3,2,IGHD4-23*01,13
11,13,IGHD2-8*01,3
0,21,IGHD3-16*01,7
19,1,IGHD3-22*01,2
6,7,IGHD6-19*01,25
4,4,IGHD6-13*01,10
9,11,IGHD2-8*02,23
6,4,IGHD1-1*01,11
1,16,IGHD3-3*02,22
15,1,IGHD3-10*01,12
2,10,IGHD5-5*01,2
2,5,IGHD2-8*01,9
21,0,IGHD2/OR15-2b*01,5
0,6,IGHD5-5*01,11
13,10,IGHD3-3*02,2
3,0,IGHD5-12*01,50
5,9,IGHD5-12*01,22
0,13,IGHD2-2*02,24
8,7,IGHD1-26*01,6
1,7,IGHD6-25*01,8
11,2,IGHD2-21*02,13
6,0,IGHD2/OR15-2b*01,1
14,9,IGHD3-10*01,11
0,13,IGHD4-23*01,2
2,6,IGHD4/OR15-4b*01,1
3,6,IGHD5-12*01,19
1,13,IGHD2-21*02,13
0,12,IGHD3-16*01,1
3,20,IGHD2-2*03,1
4,10,IGHD6-6*01,2
11,7,IGHD3-3*02,2
10,15,IGHD2-15*01,1
2,9,IGHD2-21*02,5
10,0,IGHD2-8*01,5
8,8,IGHD3-9*01,1
8,14,IGHD3-9*01,4
3,2,IGHD3/OR15-3b*01,4
5,14,IGHD2-8*01,1
4,13,IGHD3-16*02,6
12,13,IGHD3-10*02,14
1,3,IGHD3/OR15-3b*01,4
4,7,IGHD3-16*02,11
14,2,IGHD5/OR15-5b*01,1
10,2,IGHD3-10*02,2
0,8,IGHD2-2*02,7
12,5,IGHD2-21*02,1
0,11,IGHD3-9*01,3
15,17,IGHD3-16*02,24
8,3,IGHD2/OR15-2b*01,2
0,1,IGHD3-9*01,9
15,11,IGHD3-16*02,8
15,13,IGHD3-16*02,17
6,9,IGHD3-9*01,5
0,5,IGHD4-17*01,94
6,3,IGHD3-9*01,30
0,1,IGHD2-8*01,8
2,0,IGHD4-4*01,34
6,6,IGHD2-21*02,21
2,12,IGHD6-13*01,2
6,7,IGHD1-14*01,1
2,7,IGHD5-24*01,7
9,0,IGHD2-8*02,6
9,3,IGHD5/OR15-5b*01,2
2,10,IGHD1-26*01,2
3,12,IGHD3-16*01,2
10,9,IGHD2-21*02,1
4,6,IGHD3-10*01,65
1,0,IGHD1-20*01,3
7,8,IGHD3-22*01,10
6,11,IGHD2-21*01,5
5,1,IGHD3-10*01,104
1,5,IGHD6-6*01,23
3,13,IGHD2-2*02,4
2,11,IGHD2-21*02,10
19,12,IGHD3-16*02,1
6,29,IGHD3-16*01,3
6,9,IGHD3/OR15-3b*01,3
9,4,IGHD3-22*01,89
9,12,IGHD2-21*02,2
0,2,IGHD1-1*01,54
15,3,IGHD2-8*02,1
7,12,IGHD3-9*01,5
3,19,IGHD3-16*02,6
7,7,IGHD2-21*02,59
5,6,IGHD4-23*01,7
1,2,IGHD4-17*01,80
2,4,IGHD7-27*01,2
6,3,IGHD3-10*02,25
13,8,IGHD3/OR15-3b*01,4
5,0,IGHD4-17*01,64
1,2,IGHD5/OR15-5b*01,2
3,5,IGHD1-7*01,1
7,3,IGHD3-9*01,147
9,11,IGHD3-22*01,2
6,0,IGHD2-21*02,6
10,0,IGHD2-15*01,4
3,12,IGHD5-24*01,1
10,16,IGHD2-15*01,4
7,6,IGHD2-21*02,8
3,8,IGHD3-3*02,3
10,4,IGHD2-15*01,23
2,5,IGHD7-27*01,2
2,13,IGHD3/OR15-3b*01,9
7,11,IGHD3/OR15-3b*01,4
7,1,IGHD1-1*01,7
11,7,IGHD2-8*01,1
3,12,IGHD3-9*01,8
1,9,IGHD5/OR15-5b*01,4
4,3,IGHD5-24*01,66
6,9,IGHD3-22*01,14
1,2,IGHD2-8*02,1
21,5,IGHD3-9*01,2
0,0,IGHD1-26*01,100
16,4,IGHD3/OR15-3b*01,1
18,1,IGHD5/OR15-5b*01,1
3,7,IGHD2-21*02,9
2,5,IGHD6-19*01,67
13,3,IGHD3-3*02,5
2,14,IGHD2-2*03,42
6,11,IGHD3-16*02,7
13,4,IGHD3-10*02,2
6,17,IGHD3-16*02,15
3,5,IGHD1-26*01,132
0,8,IGHD6-6*01,26
8,8,IGHD3-16*01,8
16,4,IGHD3-9*01,4
0,2,IGHD4-17*01,48
1,7,IGHD3-16*02,4
10,6,IGHD3-3*01,36
4,9,IGHD5-12*01,22
16,1,IGHD2-21*02,5
5,12,IGHD3-16*01,3
11,0,IGHD5-5*01,3
1,16,IGHD2/OR15-2b*01,5
16,5,IGHD2-8*01,2
5,24,IGHD3-16*01,2
5,2,IGHD5/OR15-5b*01,19
5,7,IGHD3-10*01,128
0,2,IGHD3-3*02,4
1,4,IGHD3-22*01,11
5,11,IGHD2-2*03,19
2,1,IGHD6-13*01,72
15,9,IGHD2-2*03,1
5,7,IGHD2-8*02,1
15,0,IGHD2/OR15-2b*01,1
0,9,IGHD5-12*01,33
0,10,IGHD2-21*01,3
8,6,IGHD3/OR15-3b*01,6
14,5,IGHD3-3*02,1
6,2,IGHD5-12*01,13
6,10,IGHD2/OR15-2b*01,10
4,5,IGHD2/OR15-2b*01,15
5,12,IGHD2-2*03,6
2,0,IGHD4-23*01,10
6,0,IGHD6-13*01,32
21,0,IGHD3-16*02,2
0,0,IGHD6-19*01,511
2,3,IGHD3-22*01,121
3,10,IGHD6-6*01,1
6,2,IGHD3-10*02,2
4,17,IGHD2-8*02,1
6,14,IGHD2-2*03,26
3,1,IGHD2/OR15-2b*01,1
2,0,IGHD3-9*01,19
13,4,IGHD6-6*01,1
2,7,IGHD2-8*01,5
0,12,IGHD2-2*03,29
5,18,IGHD2/OR15-2b*01,1
13,4,IGHD3-9*01,10
2,18,IGHD2-2*02,17
11,9,IGHD3-16*02,2
10,13,IGHD2/OR15-2b*01,1
2,3,IGHD6-13*01,58
4,7,IGHD3-10*01,95
8,4,IGHD2-15*01,4
4,4,IGHD2/OR15-2b*01,1
0,24,IGHD3/OR15-3b*01,1
5,2,IGHD3-22*01,166
6,3,IGHD5-12*01,6
9,10,IGHD5/OR15-5b*01,1
9,9,IGHD2-2*03,5
6,4,IGHD6-19*01,19
8,6,IGHD3-16*01,1
10,5,IGHD2-2*03,20
12,12,IGHD3-10*02,12
9,6,IGHD2/OR15-2b*01,1
2,4,IGHD2-2*02,43
6,2,IGHD3-9*01,15
21,3,IGHD3-3*02,2
0,4,IGHD2/OR15-2b*01,1
3,9,IGHD3-10*02,5
16,1,IGHD2-8*02,19
3,23,IGHD3-16*01,1
9,10,IGHD2-2*03,30
19,7,IGHD3-10*02,1
0,11,IGHD3-3*02,3
1,13,IGHD3-3*02,9
14,4,IGHD2-8*01,1
7,18,IGHD3-16*02,15
4,5,IGHD3-10*01,74
14,2,IGHD3-9*01,5
3,14,IGHD2-2*03,30
5,12,IGHD3/OR15-3b*01,6
12,6,IGHD3-3*01,4
15,4,IGHD2/OR15-2b*01,1
5,12,IGHD2-21*02,15
1,2,IGHD5-12*01,14
14,9,IGHD3-16*02,8
7,14,IGHD3-16*01,6
3,0,IGHD3-9*01,22
4,1,IGHD5-5*01,37
17,0,IGHD2-8*01,3
14,8,IGHD2-15*01,1
12,3,IGHD3/OR15-3b*01,8
10,2,IGHD3/OR15-3b*01,31
10,9,IGHD3-9*01,5
3,4,IGHD1-14*01,3
2,6,IGHD3-22*01,42
3,10,IGHD1-14*01,1
4,0,IGHD3-3*02,4
3,1,IGHD3-3*01,17
0,10,IGHD1-20*01,4
23,4,IGHD3-16*02,3
2,19,IGHD5/OR15-5b*01,2
3,7,IGHD3-10*02,4
1,18,IGHD3-22*01,1
1,0,IGHD3/OR15-3b*01,8
14,3,IGHD3-3*01,8
3,0,IGHD2-8*01,4
18,0,IGHD3-16*02,4
3,8,IGHD6-6*01,9
4,9,IGHD2-21*01,2
7,8,IGHD6-13*01,4
3,9,IGHD1-26*01,5
0,6,IGHD2-2*02,12
1,27,IGHD3-16*01,3
3,6,IGHD3-10*02,1
6,17,IGHD2-15*01,2
13,11,IGHD3-16*02,26
11,2,IGHD3-3*01,42
7,0,IGHD6-25*01,11
13,0,IGHD2-15*01,15
11,14,IGHD3-3*02,3
1,2,IGHD5-5*01,46
5,2,IGHD6-19*01,9
8,15,IGHD3/OR15-3b*01,1
2,0,IGHD3/OR15-3b*01,10
0,7,IGHD5-24*01,12
17,0,IGHD2-2*02,3
1,3,IGHD4-23*01,22
1,21,IGHD2-8*02,1
7,5,IGHD2-8*01,2
0,19,IGHD3-9*01,2
8,1,IGHD6-19*01,6
1,13,IGHD3-22*01,9
17,2,IGHD3-16*02,4
17,8,IGHD3-16*02,10
14,1,IGHD3-3*01,13
7,4,IGHD3-3*01,35
3,7,IGHD1-26*01,35
8,16,IGHD2-8*02,11
2,14,IGHD3-10*02,8
9,8,IGHD2-15*01,4
6,2,IGHD1-1*01,8
2,1,IGHD3-22*01,47
1,6,IGHD5/OR15-5b*01,2
4,26,IGHD3-16*02,1
3,15,IGHD2/OR15-2b*01,9
12,0,IGHD2-2*02,1
2,5,IGHD3-10*02,1
5,4,IGHD2/OR15-2b*01,2
7,13,IGHD3-10*02,35
1,12,IGHD2/OR15-2b*01,11
11,8,IGHD2-21*02,4
3,4,IGHD2-15*01,45
6,16,IGHD2-21*01,3
11,6,IGHD3-10*01,70
9,5,IGHD5-24*01,2
1,6,IGHD3-3*02,2
21,1,IGHD3-3*02,1
3,3,IGHD6-19*01,172
5,8,IGHD6-19*01,5
17,6,IGHD3-10*01,1
1,13,IGHD5/OR15-5b*01,1
2,12,IGHD2-8*02,4
18,3,IGHD3-9*01,21
22,2,IGHD3-22*01,1
9,4,IGHD2-21*02,4
4,15,IGHD5/OR15-5b*01,2
20,6,IGHD3-16*02,2
1,11,IGHD1-20*01,1
12,2,IGHD2-2*03,4
0,4,IGHD3-10*01,16
9,4,IGHD2-8*02,3
13,7,IGHD2-15*01,6
7,7,IGHD3-22*01,11
8,0,IGHD2-15*01,3
2,17,IGHD2-21*01,15
8,12,IGHD2-15*01,1
0,1,IGHD1-14*01,5
4,15,IGHD3-3*02,13
8,1,IGHD3-16*01,14
8,13,IGHD2/OR15-2b*01,2
9,9,IGHD3-22*01,8
4,13,IGHD2-15*01,12
2,3,IGHD2-2*03,28
2,16,IGHD2-8*02,4
3,7,IGHD5-12*01,9
2,7,IGHD1-7*01,9
4,0,IGHD5/OR15-5b*01,16
6,13,IGHD3/OR15-3b*01,5
6,8,IGHD2-21*02,24
1,6,IGHD3-22*01,9
7,10,IGHD3-16*02,8
2,3,IGHD4-23*01,11
5,8,IGHD6-25*01,4
4,2,IGHD2-21*01,12
7,14,IGHD2-21*02,1
10,3,IGHD2-8*01,1
4,2,IGHD6-25*01,14
13,9,IGHD2-2*03,1
2,16,IGHD3-16*02,7
10,5,IGHD4-23*01,3
5,4,IGHD1-26*01,13
7,16,IGHD2-8*02,1
1,13,IGHD2/OR15-2b*01,4
4,12,IGHD2-21*02,7
6,9,IGHD2-21*02,10
12,3,IGHD5-5*01,2
2,0,IGHD6-6*01,32
13,1,IGHD2-8*02,17
4,6,IGHD2-8*01,1
1,8,IGHD4-17*01,1
8,9,IGHD3-9*01,14
19,2,IGHD3-10*01,5
9,1,IGHD2-8*02,7
18,9,IGHD3-10*02,1
3,10,IGHD6-13*01,39
7,6,IGHD2-2*03,9
14,4,IGHD2-15*01,4
3,11,IGHD2-15*01,21
2,8,IGHD6-6*01,33
4,0,IGHD2-21*01,3
6,8,IGHD3-16*02,2
6,26,IGHD3-16*02,2
1,19,IGHD3-16*01,4
7,12,IGHD2-21*02,2
0,14,IGHD3-3*02,15
14,10,IGHD3/OR15-3b*01,4
5,9,IGHD2-21*02,6
1,12,IGHD3-16*02,7
0,3,IGHD4-17*01,312
2,12,IGHD5/OR15-5b*01,3
1,12,IGHD3-22*01,5
4,14,IGHD3-9*01,5
9,2,IGHD3-9*01,37
7,4,IGHD4-4*01,4
1,7,IGHD4-23*01,17
10,10,IGHD3-22*01,30
7,4,IGHD2-21*02,9
5,0,IGHD2-21*02,10
8,3,IGHD3-3*02,1
4,1,IGHD4/OR15-4b*01,5
8,8,IGHD2-21*01,4
5,16,IGHD3/OR15-3b*01,2
9,0,IGHD5-5*01,12
2,9,IGHD1/OR15-1b*01,6
9,7,IGHD2-8*02,4
6,8,IGHD6-13*01,4
8,3,IGHD1-1*01,1
1,3,IGHD3-22*01,37
8,0,IGHD2-2*03,8
17,0,IGHD3-16*02,19
17,14,IGHD3-16*02,3
2,3,IGHD6-19*01,62
0,8,IGHD6-13*01,86
19,1,IGHD3/OR15-3b*01,5
11,4,IGHD2-8*01,5
9,8,IGHD2-21*02,23
11,0,IGHD2-2*03,3
11,3,IGHD3-22*01,36
6,1,IGHD4-4*01,6
5,9,IGHD5/OR15-5b*01,1
1,1,IGHD6-6*01,25
20,0,IGHD2-8*02,38
1,6,IGHD6-19*01,92
9,6,IGHD3-10*01,124
9,9,IGHD2-15*01,15
6,0,IGHD6-25*01,12
4,8,IGHD3-16*02,6
17,1,IGHD3-10*01,1
4,4,IGHD3-16*02,5
2,16,IGHD5/OR15-5b*01,1
6,2,IGHD4/OR15-4b*01,3
19,5,IGHD3-10*02,1
13,12,IGHD2-8*01,1
0,2,IGHD1/OR15-1b*01,32
6,0,IGHD4-4*01,7
9,13,IGHD3-3*02,4
18,0,IGHD3-10*01,5
8,2,IGHD1-26*01,9
3,8,IGHD2-8*02,1
3,6,IGHD6-6*01,14
4,15,IGHD2/OR15-2b*01,3
5,3,IGHD2-15*01,4
16,7,IGHD2-2*03,6
13,7,IGHD3-9*01,2
13,1,IGHD3-9*01,8
4,7,IGHD2-21*01,4
18,6,IGHD3-3*02,1
19,0,IGHD3-10*02,7
1,5,IGHD1-20*01,3
1,3,IGHD1-20*01,9
11,3,IGHD3/OR15-3b*01,2
4,10,IGHD2-21*02,12
4,3,IGHD2-21*01,1
17,3,IGHD2-2*03,5
4,2,IGHD3-10*01,32
6,6,IGHD6-13*01,18
3,12,IGHD2-15*01,19
1,6,IGHD4-4*01,2
1,1,IGHD1-1*01,11
8,15,IGHD2-8*02,1
3,20,IGHD3-16*02,2
2,3,IGHD5-12*01,31
8,5,IGHD5-12*01,3
0,14,IGHD3/OR15-3b*01,4
1,12,IGHD6-25*01,3
9,13,IGHD3-22*01,3
2,6,IGHD3-10*01,66
15,12,IGHD3-10*02,1
3,7,IGHD4-23*01,4
11,8,IGHD2-2*03,4
10,7,IGHD3-9*01,10
12,1,IGHD2-8*02,4
3,18,IGHD3-16*01,2
2,1,IGHD4-23*01,48
12,6,IGHD3-22*01,21
9,4,IGHD5-5*01,3
7,8,IGHD6-19*01,71
6,3,IGHD4/OR15-4b*01,6
2,14,IGHD6-6*01,1
5,8,IGHD3/OR15-3b*01,3
0,8,IGHD2-21*02,18
6,16,IGHD2-2*03,10
6,7,IGHD3-10*02,9
3,5,IGHD3/OR15-3b*01,3
10,7,IGHD3-3*02,22
2,1,IGHD5-5*01,40
11,12,IGHD3-22*01,1
4,1,IGHD2-15*01,81
0,2,IGHD7-27*01,73
0,1,IGHD1/OR15-1b*01,5
10,8,IGHD3-9*01,3
0,7,IGHD4-4*01,3
6,3,IGHD3-22*01,80
11,3,IGHD3-3*02,2
8,6,IGHD1-14*01,1
4,1,IGHD2-21*01,8
8,2,IGHD2-21*01,2
15,5,IGHD2-21*02,2
5,3,IGHD1-1*01,15
12,8,IGHD2/OR15-2b*01,1
0,10,IGHD3-9*01,3
3,5,IGHD3-9*01,15
3,11,IGHD3-9*01,3
2,6,IGHD1-26*01,109
2,4,IGHD2-21*02,7
8,10,IGHD3-3*02,8
2,16,IGHD2-15*01,7
0,3,IGHD7-27*01,49
6,12,IGHD3-16*01,2
3,4,IGHD2-21*01,6
27,0,IGHD3/OR15-3b*01,1
0,6,IGHD4-4*01,30
0,0,IGHD4-4*01,59
7,1,IGHD5/OR15-5b*01,1
6,0,IGHD3-22*01,187
3,4,IGHD2-8*01,3
16,0,IGHD2-2*03,2
15,0,IGHD3-3*01,11
15,1,IGHD3/OR15-3b*01,12
15,2,IGHD3-10*02,1
1,11,IGHD2-2*03,38
6,14,IGHD3-16*02,20
6,20,IGHD3-16*02,8
9,16,IGHD2-8*02,1
16,0,IGHD2-8*02,1
18,0,IGHD2/OR15-2b*01,2
3,5,IGHD6-6*01,10
4,4,IGHD6-25*01,3
0,2,IGHD1-14*01,2
2,11,IGHD2/OR15-2b*01,1
0,15,IGHD5/OR15-5b*01,1
1,4,IGHD3-16*02,5
5,17,IGHD3-10*02,2
5,12,IGHD6-6*01,3
11,5,IGHD3-3*02,2
