d_3p_del,d_5p_del,d_gene,count
5,5,IGHD3-16*02,3
12,17,IGHD3-16*02,33
11,12,IGHD3-9*01,6
1,0,IGHD4-17*01,74
0,0,IGHD2-21*02,5
1,15,IGHD2-2*02,6
1,5,IGHD3-22*01,1
10,3,IGHD3-10*02,7
17,8,IGHD3-9*01,2
0,23,IGHD2/OR15-2b*01,9
7,7,IGHD3/OR15-3b*01,3
15,1,IGHD3-10*01,3
17,10,IGHD3-9*01,4
6,16,IGHD3-16*02,2
0,13,IGHD3/OR15-3b*01,22
7,11,IGHD3-9*01,5
8,6,IGHD5-24*01,5
5,8,IGHD2-21*02,13
4,1,IGHD4-4*01,28
0,11,IGHD5-24*01,1
0,2,IGHD1-26*01,58
2,4,IGHD6-25*01,1
2,2,IGHD6-6*01,14
13,2,IGHD3/OR15-3b*01,2
3,3,IGHD5-24*01,51
6,14,IGHD3-9*01,2
4,0,IGHD3-16*02,2
8,13,IGHD3-3*02,3
4,2,IGHD5-24*01,21
5,18,IGHD3-10*02,2
0,8,IGHD3-22*01,38
0,7,IGHD4-4*01,11
7,13,IGHD2-21*01,2
1,7,IGHD2-2*02,33
6,4,IGHD3-3*01,26
23,0,IGHD2-8*02,1
20,6,IGHD2-8*02,1
20,3,IGHD3-16*02,1
15,2,IGHD3-3*01,6
7,10,IGHD3-10*01,88
3,12,IGHD2-2*03,16
5,8,IGHD6-13*01,5
4,12,IGHD6-6*01,1
4,6,IGHD2-2*03,10
5,12,IGHD3/OR15-3b*01,2
7,13,IGHD2-2*03,8
11,0,IGHD3-16*02,9
4,1,IGHD4/OR15-4b*01,4
4,3,IGHD5-24*01,88
0,9,IGHD1-26*01,37
3,2,IGHD3-16*02,2
4,12,IGHD3-10*02,9
5,7,IGHD6-6*01,1
3,15,IGHD3-10*02,3
5,4,IGHD5/OR15-5b*01,3
11,10,IGHD3-10*01,109
0,0,IGHD3-9*01,22
1,6,IGHD6-25*01,1
4,3,IGHD6-19*01,46
7,16,IGHD3-16*02,11
6,7,IGHD6-13*01,21
15,2,IGHD3-22*01,15
0,4,IGHD6-6*01,31
6,10,IGHD3/OR15-3b*01,5
6,15,IGHD3-3*02,11
3,8,IGHD5-5*01,2
7,12,IGHD3-22*01,14
7,1,IGHD6-13*01,35
14,2,IGHD3-22*01,33
4,4,IGHD3-22*01,36
8,14,IGHD2-2*03,2
8,5,IGHD1-26*01,7
13,6,IGHD3/OR15-3b*01,1
3,9,IGHD6-13*01,11
13,5,IGHD3-10*01,27
3,8,IGHD3-10*01,24
8,1,IGHD5-5*01,20
7,0,IGHD1-26*01,100
2,10,IGHD2-21*01,2
6,11,IGHD3/OR15-3b*01,10
9,12,IGHD3-3*02,4
3,10,IGHD2-8*01,35
4,0,IGHD4-4*01,7
20,6,IGHD3-22*01,1
7,2,IGHD5-5*01,4
5,6,IGHD3-10*01,119
11,12,IGHD3-10*02,24
21,11,IGHD3-16*02,1
2,3,IGHD3-16*02,4
0,12,IGHD2/OR15-2b*01,12
21,4,IGHD3-9*01,1
14,9,IGHD3/OR15-3b*01,2
1,5,IGHD5-24*01,51
16,1,IGHD3-9*01,1
10,10,IGHD3-9*01,9
0,15,IGHD3-22*01,8
2,1,IGHD6-6*01,2
8,0,IGHD2-2*03,4
5,4,IGHD2-21*02,6
11,8,IGHD2-2*03,2
15,17,IGHD3-16*02,96
0,4,IGHD1-26*01,29
6,8,IGHD3-10*01,79
11,0,IGHD3-3*01,27
2,5,IGHD1-14*01,2
2,0,IGHD5/OR15-5b*01,20
3,1,IGHD2-2*03,168
2,1,IGHD5-12*01,40
0,7,IGHD5/OR15-5b*01,22
0,9,IGHD4/OR15-4b*01,1
7,9,IGHD3-3*02,2
18,3,IGHD3-10*01,1
0,4,IGHD3-9*01,7
1,5,IGHD2-2*03,12
5,0,IGHD3-3*01,60
3,8,IGHD5-24*01,3
15,0,IGHD4/OR15-4b*01,1
2,5,IGHD5-24*01,28
7,2,IGHD5/OR15-5b*01,3
16,3,IGHD3-9*01,2
9,2,IGHD3-16*02,1
3,4,IGHD1-26*01,65
1,8,IGHD2-15*01,2
9,8,IGHD5-12*01,4
3,3,IGHD2-15*01,33
15,8,IGHD3-9*01,3
8,6,IGHD6-6*01,1
7,3,IGHD4-4*01,3
5,2,IGHD1/OR15-1b*01,2
0,17,IGHD3-16*02,31
2,5,IGHD6-19*01,50
4,5,IGHD5-5*01,26
4,2,IGHD2-21*01,12
1,0,IGHD6-6*01,77
7,2,IGHD2-21*02,42
0,8,IGHD1-14*01,2
6,20,IGHD2-15*01,2
0,28,IGHD2/OR15-2b*01,5
0,13,IGHD2-21*01,4
12,0,IGHD3-22*01,28
8,14,IGHD3-16*01,22
10,7,IGHD5-12*01,2
17,1,IGHD2-15*01,2
4,6,IGHD4-23*01,48
13,8,IGHD3-10*02,2
8,11,IGHD2/OR15-2b*01,5
8,2,IGHD2/OR15-2b*01,1
11,5,IGHD5/OR15-5b*01,2
2,2,IGHD5-24*01,70
4,1,IGHD1/OR15-1b*01,1
9,6,IGHD2-21*02,17
11,4,IGHD3-3*01,3
0,3,IGHD1-1*01,23
3,4,IGHD6-13*01,79
6,11,IGHD2-21*01,2
16,3,IGHD3/OR15-3b*01,1
3,2,IGHD6-19*01,114
20,8,IGHD3-9*01,1
8,18,IGHD3-16*02,11
0,2,IGHD6-19*01,220
20,1,IGHD3-3*02,1
10,1,IGHD1-26*01,2
1,16,IGHD2/OR15-2b*01,1
1,7,IGHD6-6*01,27
3,4,IGHD3-9*01,36
2,13,IGHD3-22*01,20
5,9,IGHD1-26*01,3
8,4,IGHD3-22*01,30
0,11,IGHD5/OR15-5b*01,18
14,6,IGHD3-16*02,2
12,9,IGHD3-9*01,5
20,0,IGHD3-3*02,1
7,20,IGHD3-16*02,3
5,4,IGHD6-19*01,3
6,3,IGHD3-22*01,152
2,7,IGHD2-21*01,1
0,9,IGHD3/OR15-3b*01,10
3,13,IGHD2-15*01,11
0,16,IGHD2-15*01,16
4,7,IGHD2-21*01,3
6,12,IGHD2-2*03,24
6,3,IGHD3-16*02,16
11,9,IGHD3-16*02,18
3,2,IGHD1-14*01,1
12,0,IGHD3-10*01,178
5,0,IGHD5-12*01,73
21,1,IGHD3-9*01,1
2,16,IGHD3-22*01,4
6,2,IGHD3-22*01,71
0,4,IGHD1-7*01,14
1,1,IGHD3-10*01,24
2,8,IGHD3-22*01,26
16,1,IGHD2-8*02,11
14,1,IGHD3/OR15-3b*01,2
4,1,IGHD5-12*01,6
2,3,IGHD5-5*01,23
5,0,IGHD2-2*02,3
6,2,IGHD3-16*02,4
14,3,IGHD5/OR15-5b*01,1
5,2,IGHD2-21*02,13
6,0,IGHD4-23*01,17
16,9,IGHD3-10*01,2
13,4,IGHD3-10*01,38
3,11,IGHD3-22*01,7
5,5,IGHD4-4*01,5
9,2,IGHD2-21*01,5
2,0,IGHD1-14*01,9
9,13,IGHD3-10*02,11
6,1,IGHD3-16*02,7
7,0,IGHD5-24*01,40
3,7,IGHD5/OR15-5b*01,4
10,12,IGHD2-15*01,1
17,6,IGHD2-2*03,6
3,9,IGHD5-5*01,1
13,3,IGHD5-24*01,1
8,1,IGHD3-16*02,1
10,5,IGHD5-24*01,5
17,4,IGHD3-9*01,5
5,10,IGHD3/OR15-3b*01,2
2,19,IGHD3-16*02,1
6,0,IGHD2-2*03,18
16,2,IGHD3-10*01,10
3,5,IGHD1/OR15-1b*01,4
9,9,IGHD2-2*03,3
8,0,IGHD5-5*01,63
20,1,IGHD2-21*02,1
1,3,IGHD3-9*01,5
8,5,IGHD3-16*02,15
2,3,IGHD1/OR15-1b*01,2
9,12,IGHD2-2*03,10
14,4,IGHD3-9*01,3
6,11,IGHD2-2*03,101
3,3,IGHD6-25*01,12
9,16,IGHD2-15*01,2
4,5,IGHD4-17*01,3
14,5,IGHD3-9*01,7
0,8,IGHD7-27*01,3
15,2,IGHD2-8*02,1
13,5,IGHD3-22*01,3
3,0,IGHD4-17*01,31
0,2,IGHD2-21*02,38
11,7,IGHD3-3*02,3
2,0,IGHD2-2*03,12
17,5,IGHD3-22*01,1
5,0,IGHD6-6*01,1
2,6,IGHD6-13*01,65
10,13,IGHD3-3*02,33
9,0,IGHD3-9*01,88
23,0,IGHD3-9*01,9
19,2,IGHD3-9*01,2
2,4,IGHD1-20*01,19
5,13,IGHD2-2*03,31
14,2,IGHD3-9*01,4
1,1,IGHD3-3*01,9
23,1,IGHD3-9*01,9
16,10,IGHD3-9*01,2
4,3,IGHD3/OR15-3b*01,1
2,1,IGHD2-21*02,22
20,0,IGHD3-9*01,1
0,8,IGHD2-21*01,2
3,7,IGHD4-23*01,13
3,7,IGHD2-21*02,39
17,7,IGHD3-16*02,10
6,12,IGHD3/OR15-3b*01,5
9,13,IGHD3-3*02,3
20,0,IGHD3-3*01,4
8,8,IGHD5-12*01,22
15,1,IGHD2-8*02,5
13,6,IGHD2-8*01,1
5,6,IGHD2-2*03,108
10,13,IGHD3-9*01,3
11,1,IGHD2-8*01,2
6,11,IGHD3-9*01,6
11,3,IGHD2-2*03,1
3,14,IGHD2-21*02,2
0,14,IGHD2-8*01,3
4,10,IGHD6-6*01,1
9,2,IGHD3-9*01,25
6,10,IGHD2/OR15-2b*01,1
2,5,IGHD3-3*01,2
6,4,IGHD3-10*02,2
18,0,IGHD3-9*01,5
2,8,IGHD3-10*01,29
0,11,IGHD2-2*03,46
5,4,IGHD6-13*01,10
2,5,IGHD5-12*01,80
20,2,IGHD3-9*01,1
18,10,IGHD3-9*01,1
2,0,IGHD7-27*01,33
12,14,IGHD3-3*02,1
5,6,IGHD3-22*01,90
0,13,IGHD4-23*01,2
6,6,IGHD2-8*01,7
1,6,IGHD1-20*01,5
10,4,IGHD4-23*01,12
21,1,IGHD3/OR15-3b*01,1
6,1,IGHD1/OR15-1b*01,4
1,13,IGHD2/OR15-2b*01,7
9,13,IGHD3-9*01,9
13,6,IGHD3-10*02,1
0,3,IGHD4-17*01,384
0,3,IGHD2-2*03,22
7,6,IGHD3-3*01,21
5,10,IGHD2-2*03,23
18,7,IGHD3-3*01,6
10,16,IGHD2-2*03,2
17,2,IGHD3-16*02,1
10,0,IGHD7-27*01,4
10,15,IGHD3-10*02,1
0,25,IGHD3-16*02,1
0,4,IGHD4/OR15-4b*01,8
1,17,IGHD3-10*02,2
5,2,IGHD4/OR15-4b*01,2
10,4,IGHD3/OR15-3b*01,2
3,10,IGHD5-24*01,1
12,12,IGHD3/OR15-3b*01,3
7,6,IGHD3-16*02,32
19,5,IGHD3-16*02,1
0,17,IGHD2-15*01,1
9,4,IGHD3-10*01,153
11,13,IGHD3-10*02,16
13,1,IGHD3-16*02,4
3,11,IGHD5/OR15-5b*01,1
3,2,IGHD5-12*01,11
0,3,IGHD5/OR15-5b*01,9
8,3,IGHD5-12*01,6
5,10,IGHD4-23*01,1
15,4,IGHD3/OR15-3b*01,1
5,5,IGHD3-9*01,17
2,10,IGHD1-20*01,3
1,13,IGHD2-15*01,8
5,3,IGHD5-5*01,9
1,5,IGHD2-15*01,26
9,7,IGHD3-9*01,25
0,12,IGHD3/OR15-3b*01,6
3,5,IGHD6-25*01,4
0,20,IGHD3-22*01,2
1,2,IGHD2-2*02,5
9,6,IGHD3-9*01,23
3,6,IGHD2-15*01,31
5,13,IGHD2-21*02,2
4,2,IGHD5-5*01,111
3,10,IGHD2-2*03,20
1,1,IGHD1/OR15-1b*01,1
0,7,IGHD6-13*01,323
0,20,IGHD3-16*02,1
0,2,IGHD1-14*01,11
8,6,IGHD3-16*02,3
5,8,IGHD3-10*02,9
13,6,IGHD2-8*02,2
9,0,IGHD5-5*01,23
0,1,IGHD5-12*01,16
0,17,IGHD2-21*01,5
5,1,IGHD4-23*01,8
0,10,IGHD6-6*01,20
2,0,IGHD2-21*01,1
0,13,IGHD5/OR15-5b*01,1
10,11,IGHD3-3*02,24
6,7,IGHD3-10*02,1
0,10,IGHD2-2*03,27
9,7,IGHD3-3*02,1
2,5,IGHD3-9*01,5
13,7,IGHD3-22*01,2
9,4,IGHD1-26*01,3
1,7,IGHD2-15*01,82
10,0,IGHD2-8*02,3
5,7,IGHD2-2*03,55
6,1,IGHD5-24*01,20
12,10,IGHD3-10*02,1
10,13,IGHD3-10*02,25
0,28,IGHD3-16*01,1
10,0,IGHD3/OR15-3b*01,10
8,16,IGHD2/OR15-2b*01,1
5,0,IGHD3-10*01,186
17,6,IGHD3/OR15-3b*01,1
1,10,IGHD6-25*01,2
3,3,IGHD4/OR15-4b*01,1
15,0,IGHD2-8*01,1
11,18,IGHD3-16*02,22
8,21,IGHD3-16*02,2
4,15,IGHD3-10*02,1
3,9,IGHD3-16*02,2
24,0,IGHD2-8*02,3
18,5,IGHD3-16*02,1
0,5,IGHD2-8*02,2
7,12,IGHD2-21*02,10
2,6,IGHD6-19*01,62
5,7,IGHD5-5*01,1
9,1,IGHD2-15*01,5
11,1,IGHD3-22*01,38
21,7,IGHD3-9*01,1
4,1,IGHD3-10*02,1
9,7,IGHD5/OR15-5b*01,1
4,29,IGHD3-16*01,2
23,6,IGHD3-9*01,1
1,15,IGHD2-21*02,1
11,1,IGHD3-16*02,4
14,6,IGHD3-10*02,1
0,23,IGHD3/OR15-3b*01,6
15,3,IGHD2-8*01,1
15,18,IGHD3-16*02,8
1,4,IGHD5-5*01,14
0,13,IGHD2-2*03,10
10,4,IGHD2-2*03,27
7,5,IGHD5-24*01,3
2,10,IGHD5/OR15-5b*01,1
13,1,IGHD3-10*01,24
0,12,IGHD1-20*01,3
0,4,IGHD2-2*02,14
8,3,IGHD6-13*01,8
8,4,IGHD2-21*01,2
0,8,IGHD5/OR15-5b*01,1
3,5,IGHD2-8*01,9
2,10,IGHD3-10*01,67
4,3,IGHD5/OR15-5b*01,6
5,13,IGHD3/OR15-3b*01,1
13,4,IGHD3-3*01,5
1,4,IGHD3-16*02,5
7,14,IGHD3/OR15-3b*01,12
0,6,IGHD2-21*01,15
2,12,IGHD6-19*01,11
13,6,IGHD2-15*01,1
16,7,IGHD2-15*01,1
11,3,IGHD3-10*01,81
7,5,IGHD4-23*01,9
6,19,IGHD3-16*01,1
0,6,IGHD3/OR15-3b*01,1
5,6,IGHD5/OR15-5b*01,5
6,3,IGHD5-12*01,5
3,5,IGHD6-19*01,133
17,1,IGHD2-2*03,1
7,11,IGHD2-21*02,3
2,7,IGHD6-19*01,104
2,1,IGHD5-5*01,21
8,6,IGHD6-13*01,2
6,2,IGHD2-21*01,38
0,6,IGHD2-15*01,36
10,9,IGHD3-10*01,64
9,11,IGHD2-8*02,19
11,3,IGHD3-16*02,5
0,0,IGHD3-3*01,40
20,0,IGHD3-22*01,8
6,0,IGHD2-15*01,37
4,12,IGHD2-2*03,18
5,9,IGHD3-10*01,56
11,2,IGHD5/OR15-5b*01,2
16,1,IGHD2-15*01,1
1,8,IGHD1-26*01,14
9,9,IGHD3-3*02,3
0,6,IGHD4-4*01,24
6,3,IGHD5-5*01,8
7,3,IGHD2-2*03,22
2,9,IGHD3-9*01,2
4,0,IGHD3-9*01,8
9,2,IGHD3-22*01,100
0,11,IGHD2-21*02,10
0,1,IGHD3-3*02,1
10,0,IGHD2-2*03,10
6,7,IGHD1-26*01,30
18,0,IGHD3-3*01,4
7,7,IGHD3-22*01,6
0,0,IGHD2-2*02,7
1,11,IGHD3-9*01,1
0,10,IGHD2-8*02,1
9,0,IGHD7-27*01,9
5,8,IGHD5-24*01,4
2,0,IGHD3/OR15-3b*01,5
8,14,IGHD3/OR15-3b*01,6
0,4,IGHD1-1*01,36
4,12,IGHD6-19*01,6
13,0,IGHD3-3*01,9
2,6,IGHD3-3*01,8
1,16,IGHD3-22*01,1
5,1,IGHD3-10*02,2
0,12,IGHD2-21*02,8
3,12,IGHD2-21*02,1
8,12,IGHD3-9*01,3
0,5,IGHD5/OR15-5b*01,13
5,4,IGHD2-15*01,34
4,1,IGHD2-21*01,9
0,1,IGHD3-9*01,14
4,3,IGHD3-10*02,2
14,6,IGHD3-10*01,25
4,2,IGHD2-21*02,9
5,8,IGHD1-26*01,41
15,0,IGHD3-3*01,12
15,11,IGHD3-16*02,6
5,6,IGHD2/OR15-2b*01,1
2,2,IGHD2-21*02,4
1,0,IGHD4/OR15-4b*01,5
15,9,IGHD3-9*01,1
0,1,IGHD2-8*01,10
10,3,IGHD3-3*02,2
8,1,IGHD3-3*01,19
0,4,IGHD3-3*01,21
4,15,IGHD2-2*03,9
0,19,IGHD5/OR15-5b*01,1
8,3,IGHD1-26*01,6
0,19,IGHD2-8*02,3
5,8,IGHD3-9*01,2
8,3,IGHD5-24*01,21
2,28,IGHD3-16*01,2
13,8,IGHD2-21*02,3
9,17,IGHD3-22*01,1
15,5,IGHD3-10*01,4
7,1,IGHD4/OR15-4b*01,8
6,11,IGHD2-21*02,4
9,1,IGHD2-21*02,5
6,7,IGHD3-9*01,56
6,22,IGHD3-16*01,5
8,3,IGHD3-10*01,71
5,14,IGHD3-16*01,1
3,15,IGHD2-21*02,1
0,5,IGHD3-3*02,1
3,6,IGHD5-24*01,5
2,4,IGHD3-10*01,15
11,6,IGHD2-2*03,2
0,27,IGHD2/OR15-2b*01,1
5,7,IGHD4-23*01,5
8,4,IGHD3-9*01,23
19,1,IGHD3/OR15-3b*01,6
5,1,IGHD2-15*01,111
0,7,IGHD1-7*01,63
9,9,IGHD5-12*01,3
12,4,IGHD3-3*01,1
2,17,IGHD3-16*02,13
7,4,IGHD6-19*01,2
9,3,IGHD3-3*01,39
1,0,IGHD2-2*02,21
13,3,IGHD3-10*02,2
10,6,IGHD3-3*02,20
5,0,IGHD2-15*01,38
0,5,IGHD3-9*01,10
15,6,IGHD3-3*01,10
3,12,IGHD3-10*02,4
0,11,IGHD6-19*01,49
3,3,IGHD3/OR15-3b*01,2
4,8,IGHD2-15*01,30
0,19,IGHD2-2*02,12
9,2,IGHD5-12*01,31
3,5,IGHD6-13*01,49
10,7,IGHD3-3*02,13
8,10,IGHD3-9*01,14
10,10,IGHD3-3*02,33
0,6,IGHD6-25*01,39
4,7,IGHD4-17*01,1
21,0,IGHD3-16*02,1
1,13,IGHD3-3*02,7
7,19,IGHD3-16*01,2
14,9,IGHD3-10*02,3
8,2,IGHD5-24*01,27
16,3,IGHD2-2*03,7
11,13,IGHD3-3*02,1
11,9,IGHD3-3*02,1
7,9,IGHD2-15*01,13
13,1,IGHD2/OR15-2b*01,6
10,12,IGHD2-2*03,9
11,2,IGHD3-22*01,37
1,2,IGHD2-21*01,18
3,7,IGHD3/OR15-3b*01,8
4,2,IGHD6-19*01,15
5,4,IGHD1-26*01,13
1,12,IGHD6-19*01,9
0,19,IGHD3/OR15-3b*01,6
8,0,IGHD3-10*02,1
1,0,IGHD1-7*01,7
6,2,IGHD2-8*01,9
0,1,IGHD3-10*02,2
11,4,IGHD3-10*02,5
4,6,IGHD5-24*01,18
8,20,IGHD3-16*02,4
7,14,IGHD2-2*03,19
0,2,IGHD3-3*01,30
9,6,IGHD3-22*01,58
1,16,IGHD2-8*02,8
15,9,IGHD3-10*02,2
17,16,IGHD3-16*02,2
12,2,IGHD3-22*01,24
0,9,IGHD2-2*03,2
13,2,IGHD2-21*02,2
1,18,IGHD3-10*02,2
10,4,IGHD2-8*02,3
13,11,IGHD3-10*02,10
1,5,IGHD2-8*02,11
3,5,IGHD3-22*01,22
6,0,IGHD6-25*01,4
16,2,IGHD2-21*02,3
8,2,IGHD2-21*01,1
0,0,IGHD3-10*01,74
8,16,IGHD3-22*01,11
7,2,IGHD5-24*01,11
16,6,IGHD3-10*01,3
15,7,IGHD3/OR15-3b*01,1
2,9,IGHD2-2*03,3
2,11,IGHD6-6*01,4
17,9,IGHD3-10*02,1
14,1,IGHD2-2*03,8
2,16,IGHD3-3*02,2
0,2,IGHD2-15*01,28
2,9,IGHD6-19*01,14
8,17,IGHD3-16*02,26
11,6,IGHD3/OR15-3b*01,1
6,14,IGHD3-10*02,1
8,1,IGHD4/OR15-4b*01,1
14,0,IGHD3-10*01,17
2,11,IGHD6-19*01,15
3,1,IGHD4-23*01,31
8,5,IGHD3-10*01,69
10,12,IGHD3-10*02,19
10,4,IGHD3-10*02,1
2,3,IGHD4-4*01,5
11,4,IGHD3-16*02,6
4,20,IGHD3-16*02,1
7,13,IGHD3-9*01,3
7,5,IGHD2-21*02,30
25,7,IGHD3-16*02,1
7,2,IGHD5-12*01,2
6,11,IGHD3-10*02,45
4,0,IGHD3/OR15-3b*01,2
9,5,IGHD6-19*01,1
6,7,IGHD2/OR15-2b*01,1
17,2,IGHD5/OR15-5b*01,1
5,15,IGHD3-3*02,15
5,13,IGHD3-3*02,9
8,4,IGHD4-4*01,1
5,3,IGHD3-9*01,26
1,10,IGHD3-3*02,6
15,3,IGHD3-22*01,22
2,2,IGHD7-27*01,10
1,9,IGHD3-10*01,24
5,2,IGHD3-9*01,27
2,8,IGHD5-24*01,2
2,4,IGHD4/OR15-4b*01,6
8,6,IGHD5-5*01,2
10,12,IGHD2-8*02,1
24,0,IGHD3-16*02,2
10,7,IGHD3-22*01,29
4,5,IGHD2-21*02,7
4,7,IGHD5-5*01,25
12,10,IGHD3-22*01,19
4,7,IGHD5/OR15-5b*01,5
3,6,IGHD3-10*01,107
6,5,IGHD2/OR15-2b*01,2
0,8,IGHD1-26*01,99
6,10,IGHD3-10*01,145
0,8,IGHD4-4*01,9
16,1,IGHD3-22*01,1
5,16,IGHD2-21*02,2
8,8,IGHD3-9*01,3
3,7,IGHD2-2*03,67
10,6,IGHD3-22*01,52
7,4,IGHD1-1*01,4
0,15,IGHD2-2*02,3
4,13,IGHD3-3*02,11
0,24,IGHD2-15*01,3
10,9,IGHD2-21*02,1
17,1,IGHD3-10*01,1
0,6,IGHD3-22*01,77
1,10,IGHD2-8*01,1
7,1,IGHD2-21*01,6
5,12,IGHD5/OR15-5b*01,1
1,4,IGHD5-24*01,9
13,14,IGHD3-16*02,8
17,5,IGHD3-3*01,3
3,0,IGHD1/OR15-1b*01,17
16,1,IGHD2-2*03,4
0,9,IGHD3-10*02,1
8,0,IGHD6-13*01,12
11,6,IGHD3-10*02,2
10,2,IGHD3-9*01,67
4,17,IGHD3-16*02,5
3,7,IGHD3-22*01,23
13,3,IGHD3-10*01,48
10,3,IGHD3-22*01,77
2,1,IGHD3-3*01,5
8,0,IGHD1-26*01,5
16,7,IGHD3-22*01,1
0,3,IGHD6-19*01,293
4,1,IGHD6-6*01,6
0,11,IGHD6-25*01,12
15,10,IGHD3-16*02,10
2,11,IGHD2-2*02,89
19,6,IGHD3-16*02,1
7,5,IGHD2-8*01,1
6,17,IGHD2-15*01,1
0,7,IGHD2-21*01,5
0,16,IGHD2-2*03,7
12,18,IGHD3-16*02,10
0,5,IGHD5-5*01,26
7,15,IGHD3-22*01,4
4,2,IGHD3-3*01,7
19,7,IGHD3-3*01,4
3,7,IGHD5-24*01,3
12,0,IGHD4/OR15-4b*01,1
3,2,IGHD1-1*01,3
8,2,IGHD3-9*01,16
0,10,IGHD5/OR15-5b*01,7
4,6,IGHD1-26*01,39
9,1,IGHD7-27*01,2
1,9,IGHD1/OR15-1b*01,36
3,16,IGHD3-3*02,8
8,13,IGHD3-22*01,4
11,0,IGHD3-10*01,126
5,2,IGHD2-8*02,1
9,8,IGHD3-9*01,3
4,3,IGHD6-6*01,18
7,7,IGHD2-21*01,4
8,5,IGHD5/OR15-5b*01,8
5,13,IGHD3-9*01,1
14,3,IGHD2-2*03,2
4,0,IGHD3-22*01,63
12,2,IGHD3-16*02,6
9,1,IGHD3-22*01,96
7,8,IGHD2-15*01,29
6,8,IGHD2/OR15-2b*01,3
5,0,IGHD1/OR15-1b*01,18
6,9,IGHD3-10*02,3
2,18,IGHD3-16*02,6
7,10,IGHD2-15*01,4
8,16,IGHD3-16*02,2
7,5,IGHD3-16*02,21
2,2,IGHD4-17*01,18
2,7,IGHD1-7*01,39
1,5,IGHD6-6*01,11
13,0,IGHD3-16*02,3
4,5,IGHD6-19*01,16
3,9,IGHD1/OR15-1b*01,2
5,10,IGHD3-22*01,52
7,16,IGHD2-8*02,4
3,8,IGHD6-6*01,8
15,4,IGHD3-9*01,1
5,9,IGHD5-5*01,1
0,8,IGHD5-24*01,25
3,6,IGHD3-22*01,54
0,3,IGHD5-12*01,18
9,15,IGHD2-2*03,3
5,1,IGHD5-5*01,8
14,4,IGHD3-16*02,5
2,4,IGHD1-14*01,6
14,2,IGHD5/OR15-5b*01,1
15,4,IGHD2-8*01,1
9,3,IGHD3-22*01,92
2,11,IGHD2-21*01,1
13,1,IGHD2-8*01,6
0,7,IGHD5-12*01,23
8,4,IGHD3-10*01,87
0,10,IGHD3/OR15-3b*01,1
7,1,IGHD6-19*01,16
6,6,IGHD2-2*03,66
9,3,IGHD3-16*02,5
6,0,IGHD1-26*01,75
6,18,IGHD3-16*01,7
17,11,IGHD3-9*01,3
4,3,IGHD1/OR15-1b*01,1
9,0,IGHD3-3*01,91
1,4,IGHD5/OR15-5b*01,1
7,13,IGHD3-10*02,14
4,0,IGHD2-8*01,2
2,7,IGHD3-22*01,11
2,9,IGHD5-12*01,110
3,1,IGHD2-8*02,2
4,9,IGHD3-10*01,24
2,1,IGHD6-19*01,37
1,5,IGHD1-26*01,59
0,17,IGHD2-2*02,11
0,14,IGHD2-21*02,10
0,0,IGHD5-12*01,84
6,3,IGHD4-4*01,1
11,2,IGHD3-16*02,2
6,2,IGHD3-10*01,69
17,15,IGHD3-16*02,3
6,2,IGHD2-8*02,1
1,11,IGHD1/OR15-1b*01,5
7,1,IGHD3-16*02,5
17,13,IGHD3-16*02,11
3,2,IGHD4/OR15-4b*01,2
1,3,IGHD2-2*03,14
13,4,IGHD3-16*02,5
11,5,IGHD2-21*02,7
0,10,IGHD3-10*02,8
9,0,IGHD1-1*01,4
3,9,IGHD1-26*01,6
10,8,IGHD2-15*01,6
0,7,IGHD3-22*01,53
3,3,IGHD2/OR15-2b*01,5
9,2,IGHD5-5*01,25
0,6,IGHD1-20*01,45
9,8,IGHD3-10*02,1
2,15,IGHD3-22*01,1
1,4,IGHD3-3*02,1
12,8,IGHD3-10*01,28
4,3,IGHD3-3*01,10
2,0,IGHD3-22*01,52
10,9,IGHD2-15*01,7
13,4,IGHD3-9*01,2
4,6,IGHD3-10*02,4
7,3,IGHD2-8*01,1
5,5,IGHD3-3*02,2
14,7,IGHD3-3*01,14
16,7,IGHD3-16*02,8
18,3,IGHD3-16*02,1
1,9,IGHD5-24*01,3
0,7,IGHD2-2*03,31
7,2,IGHD3-3*01,10
7,1,IGHD5-5*01,3
8,5,IGHD5-5*01,5
0,3,IGHD2-15*01,19
3,3,IGHD3-16*02,2
1,5,IGHD3-9*01,2
1,0,IGHD7-27*01,84
22,0,IGHD3-22*01,1
0,0,IGHD1/OR15-1b*01,21
0,15,IGHD2-21*02,1
5,10,IGHD3-3*02,9
9,6,IGHD2-15*01,1
0,7,IGHD3-3*01,38
19,9,IGHD3-16*02,1
4,1,IGHD4-17*01,22
16,6,IGHD2-15*01,3
1,10,IGHD3-10*01,44
14,4,IGHD3-10*01,7
13,2,IGHD3-9*01,19
0,5,IGHD5-24*01,25
6,4,IGHD6-19*01,20
5,0,IGHD4-17*01,88
9,7,IGHD3-22*01,26
8,5,IGHD2-21*02,104
8,7,IGHD3-9*01,24
16,5,IGHD3-16*02,7
1,6,IGHD4-23*01,53
14,4,IGHD2-8*02,1
4,2,IGHD2-8*01,5
0,3,IGHD5-5*01,72
1,1,IGHD4/OR15-4b*01,11
7,7,IGHD3-9*01,35
2,1,IGHD5-24*01,12
5,10,IGHD3-9*01,24
16,5,IGHD3-22*01,3
11,7,IGHD2-8*01,1
0,13,IGHD3-9*01,1
0,3,IGHD3-16*01,1
